Entity,Code,Year,"Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages"
Peru,PER,2012,55.83976
Peru,PER,2013,55.1996
Peru,PER,2014,50.803078
Peru,PER,2020,300.37323
Peru,PER,2019,45.16463
Peru,PER,2018,42.49797
Peru,PER,2017,46.117832
Peru,PER,2016,40.533855
Peru,PER,2015,46.55774
Philippines,PHL,1963,92.54194
Philippines,PHL,1964,89.21215
Philippines,PHL,1965,107.50632
Philippines,PHL,1966,100.81507
Philippines,PHL,1967,98.94424
Philippines,PHL,1968,113.07443
Philippines,PHL,1969,106.21702
Philippines,PHL,1992,106.83218
Philippines,PHL,1993,96.4214
Philippines,PHL,1994,64.72029
Philippines,PHL,1995,84.39738
Philippines,PHL,1996,90.03645
Philippines,PHL,1997,93.73197
Philippines,PHL,1998,97.195496
Philippines,PHL,1999,101.81523
Philippines,PHL,2000,102.97205
Philippines,PHL,2001,102.37813
Philippines,PHL,2002,102.043884
Philippines,PHL,2003,93.361725
Philippines,PHL,2006,94.71271
Philippines,PHL,2007,91.323944
Philippines,PHL,2008,97.75035
Philippines,PHL,2009,98.41064
Philippines,PHL,2010,102.28986
Philippines,PHL,2011,101.42826
Philippines,PHL,2014,88.1417
Philippines,PHL,2019,89.54984
Philippines,PHL,2018,84.49977
Philippines,PHL,2017,87.67921
Philippines,PHL,2016,90.63949
Poland,POL,1959,72.24253
Poland,POL,1960,47.216915
Poland,POL,1961,48.57532
Poland,POL,1962,56.78063
Poland,POL,1963,45.74724
Poland,POL,1964,51.024704
Poland,POL,1965,41.03222
Poland,POL,1966,33.224724
Poland,POL,1967,40.404385
Poland,POL,1968,28.42668
Poland,POL,1969,40.29861
Poland,POL,1970,40.779774
Poland,POL,1971,55.724308
Poland,POL,1972,32.15077
Poland,POL,1973,32.75328
Poland,POL,1974,25.143217
Poland,POL,1975,32.766655
Poland,POL,1976,26.612324
Poland,POL,1977,25.306257
Poland,POL,1978,26.040596
Poland,POL,1979,19.027779
Poland,POL,1980,21.311155
Poland,POL,1981,17.878431
Poland,POL,1982,17.67641
Poland,POL,1983,18.20236
Poland,POL,1984,16.837816
Poland,POL,1985,17.957003
Poland,POL,1986,18.448717
Poland,POL,1987,15.9099865
Poland,POL,1988,14.161436
Poland,POL,1989,14.658608
Poland,POL,1990,13.534292
Poland,POL,1991,12.763637
Poland,POL,1992,11.552591
Poland,POL,1993,11.8509445
Poland,POL,1994,11.231242
Poland,POL,1995,12.040562
Poland,POL,1996,13.907451
Poland,POL,1999,17.38688
Poland,POL,2000,17.70146
Poland,POL,2001,13.797354
Poland,POL,2002,13.011203
Poland,POL,2003,14.321687
Poland,POL,2004,14.011687
Poland,POL,2005,15.449721
Poland,POL,2006,15.006281
Poland,POL,2007,14.735842
Poland,POL,2008,14.629849
Poland,POL,2009,15.074854
Poland,POL,2010,14.275959
Poland,POL,2011,14.765937
Poland,POL,2012,15.460379
Poland,POL,2013,18.702131
Poland,POL,2014,16.236881
Poland,POL,2020,73.291985
Poland,POL,2019,22.241646
Poland,POL,2018,21.373234
Poland,POL,2017,19.369736
Poland,POL,2016,17.067665
Poland,POL,2015,18.834942
Portugal,PRT,1955,87.46246
Portugal,PRT,1956,117.652245
Portugal,PRT,1957,116.572
Portugal,PRT,1958,86.369484
Portugal,PRT,1959,107.218704
Portugal,PRT,1960,92.17909
Portugal,PRT,1961,103.273506
Portugal,PRT,1962,101.86506
Portugal,PRT,1963,114.73224
Portugal,PRT,1964,92.68159
Portugal,PRT,1965,99.6971
Portugal,PRT,1966,102.93487
Portugal,PRT,1967,90.39063
Portugal,PRT,1968,92.883484
Portugal,PRT,1969,111.46073
Portugal,PRT,1970,99.84626
Portugal,PRT,1971,92.61573
Portugal,PRT,1972,73.660286
Portugal,PRT,1973,78.40956
Portugal,PRT,1974,73.43314
Portugal,PRT,1975,56.77574
Portugal,PRT,1976,61.616734
Portugal,PRT,1977,48.460876
Portugal,PRT,1978,54.226986
Portugal,PRT,1979,42.458714
Portugal,PRT,1980,30.697533
Portugal,PRT,1981,28.06388
Portugal,PRT,1982,21.397017
Portugal,PRT,1983,23.188406
Portugal,PRT,1984,22.923641
Portugal,PRT,1985,22.40283
Portugal,PRT,1986,20.11978
Portugal,PRT,1987,17.940838
Portugal,PRT,1988,20.185547
Portugal,PRT,1989,17.59937
Portugal,PRT,1990,20.232164
Portugal,PRT,1991,18.317928
Portugal,PRT,1992,17.374653
Portugal,PRT,1993,20.254326
Portugal,PRT,1994,18.103113
Portugal,PRT,1995,19.780527
Portugal,PRT,1996,20.285809
Portugal,PRT,1997,22.435923
Portugal,PRT,1998,22.980925
Portugal,PRT,1999,26.724522
Portugal,PRT,2000,23.112684
Portugal,PRT,2001,18.606356
Portugal,PRT,2002,17.199217
Portugal,PRT,2003,17.735695
Portugal,PRT,2007,19.71919
Portugal,PRT,2008,21.189148
Portugal,PRT,2009,21.91217
Portugal,PRT,2010,19.516062
Portugal,PRT,2011,20.290512
Portugal,PRT,2012,23.526436
Portugal,PRT,2013,20.984531
Portugal,PRT,2014,19.223728
Portugal,PRT,2019,14.055801
Portugal,PRT,2018,17.993929
Portugal,PRT,2017,17.974981
Portugal,PRT,2016,20.563086
Portugal,PRT,2015,20.257572
Puerto Rico,PRI,1961,36.719208
Puerto Rico,PRI,1962,37.02201
Puerto Rico,PRI,1963,37.117912
Puerto Rico,PRI,1964,39.280937
Puerto Rico,PRI,1965,39.167732
Puerto Rico,PRI,1966,38.05205
Puerto Rico,PRI,1969,38.58853
Puerto Rico,PRI,1970,39.77911
Puerto Rico,PRI,1971,38.91593
Puerto Rico,PRI,1972,42.01728
Puerto Rico,PRI,1973,39.56309
Puerto Rico,PRI,1974,37.59488
Puerto Rico,PRI,1975,40.658493
Puerto Rico,PRI,1976,46.51492
Puerto Rico,PRI,1977,37.619263
Puerto Rico,PRI,1979,35.260353
Puerto Rico,PRI,1980,27.378786
Puerto Rico,PRI,1982,28.769444
Puerto Rico,PRI,1983,32.15746
Puerto Rico,PRI,1984,36.628654
Puerto Rico,PRI,1985,40.831326
Puerto Rico,PRI,1986,42.247883
Puerto Rico,PRI,1987,37.0237
Puerto Rico,PRI,1988,38.45916
Puerto Rico,PRI,1989,35.894474
Puerto Rico,PRI,1990,32.64837
Puerto Rico,PRI,1991,29.42937
Puerto Rico,PRI,1992,27.704111
Puerto Rico,PRI,1993,26.241856
Puerto Rico,PRI,1994,25.571283
Puerto Rico,PRI,1995,29.23562
Puerto Rico,PRI,1996,24.04496
Puerto Rico,PRI,1997,22.135027
Puerto Rico,PRI,1998,23.663877
Puerto Rico,PRI,1999,21.285967
Puerto Rico,PRI,2000,18.921286
Puerto Rico,PRI,2001,19.318787
Puerto Rico,PRI,2002,18.072199
Puerto Rico,PRI,2003,18.686113
Puerto Rico,PRI,2004,18.35089
Puerto Rico,PRI,2005,18.519308
Puerto Rico,PRI,2006,16.540815
Puerto Rico,PRI,2007,17.156979
Puerto Rico,PRI,2008,15.176554
Puerto Rico,PRI,2009,17.836597
Puerto Rico,PRI,2010,13.209414
Puerto Rico,PRI,2011,13.430601
Puerto Rico,PRI,2012,12.090563
Puerto Rico,PRI,2013,11.738295
Puerto Rico,PRI,2014,12.046158
Puerto Rico,PRI,2017,11.41001
Puerto Rico,PRI,2016,12.159196
Puerto Rico,PRI,2015,9.238595
Qatar,QAT,2021,49.613148
Qatar,QAT,2020,50.581104
Qatar,QAT,2019,23.720116
Qatar,QAT,2017,20.364447
Qatar,QAT,2016,15.717163
Qatar,QAT,2015,12.959682
Qatar,QAT,2014,18.14288
Qatar,QAT,2013,16.455902
Qatar,QAT,2012,5.758977
Qatar,QAT,2011,5.5550056
Qatar,QAT,2010,8.710956
Qatar,QAT,2009,9.343377
Qatar,QAT,2008,6.2823586
Qatar,QAT,2007,7.19855
Qatar,QAT,2006,6.796466
Qatar,QAT,2005,7.955191
Qatar,QAT,2004,7.445653
Qatar,QAT,2001,14.577915
Qatar,QAT,1995,6.7985425
Reunion,REU,2001,14.968857
Reunion,REU,2002,17.553015
Reunion,REU,2003,13.401891
Reunion,REU,2004,11.643082
Reunion,REU,2005,13.735026
Reunion,REU,2006,11.119863
Reunion,REU,2007,11.708224
Reunion,REU,2008,12.658249
Reunion,REU,2009,11.655845
Reunion,REU,2010,12.32841
Reunion,REU,2011,9.013385
Reunion,REU,2012,7.676668
Reunion,REU,2013,8.846854
Reunion,REU,2014,9.326875
Reunion,REU,2016,11.238942
Reunion,REU,2015,8.115646
Romania,ROU,1959,150.89606
Romania,ROU,1960,96.29835
Romania,ROU,1961,96.72007
Romania,ROU,1962,122.563614
Romania,ROU,1963,87.69979
Romania,ROU,1964,72.140755
Romania,ROU,1965,75.44257
Romania,ROU,1966,66.67115
Romania,ROU,1967,69.35455
Romania,ROU,1968,71.29094
Romania,ROU,1969,91.12613
Romania,ROU,1970,84.328575
Romania,ROU,1971,80.40913
Romania,ROU,1973,89.25712
Romania,ROU,1972,68.664474
Romania,ROU,1974,61.501495
Romania,ROU,1975,66.74344
Romania,ROU,1976,69.20509
Romania,ROU,1977,61.22634
Romania,ROU,1978,55.631344
Romania,ROU,1980,56.797226
Romania,ROU,1981,54.42199
Romania,ROU,1982,50.320343
Romania,ROU,1983,50.500164
Romania,ROU,1984,45.492825
Romania,ROU,1985,49.978176
Romania,ROU,1986,44.73451
Romania,ROU,1987,47.905853
Romania,ROU,1988,45.15842
Romania,ROU,1989,43.94516
Romania,ROU,1990,38.783524
Romania,ROU,1991,35.019634
Romania,ROU,1992,36.094627
Romania,ROU,1993,39.230938
Romania,ROU,1994,41.224995
Romania,ROU,1995,38.94974
Romania,ROU,1996,44.3154
Romania,ROU,1997,40.211468
Romania,ROU,1998,34.59585
Romania,ROU,1999,35.695076
Romania,ROU,2000,32.23813
Romania,ROU,2001,29.498024
Romania,ROU,2002,31.808168
Romania,ROU,2003,27.391088
Romania,ROU,2004,27.087112
Romania,ROU,2005,24.508137
Romania,ROU,2006,22.865667
Romania,ROU,2007,22.682587
Romania,ROU,2008,21.888596
Romania,ROU,2009,21.25844
Romania,ROU,2010,20.611326
Romania,ROU,2011,19.824951
Romania,ROU,2012,21.284811
Romania,ROU,2013,19.415182
Romania,ROU,2014,19.79135
Romania,ROU,2019,26.387615
Romania,ROU,2018,24.9826
Romania,ROU,2017,21.623804
Romania,ROU,2016,20.964172
Romania,ROU,2015,21.733881
Russia,RUS,1980,28.63062
Russia,RUS,1981,25.060629
Russia,RUS,1982,21.238749
Russia,RUS,1983,21.169048
Russia,RUS,1984,22.442991
Russia,RUS,1985,20.235968
Russia,RUS,1986,14.917453
Russia,RUS,1987,13.587917
Russia,RUS,1988,13.955607
Russia,RUS,1989,11.691382
Russia,RUS,1990,11.246648
Russia,RUS,1991,11.310205
Russia,RUS,1992,12.570408
Russia,RUS,1993,18.928679
Russia,RUS,1994,21.072432
Russia,RUS,1995,21.099064
Russia,RUS,1996,18.358564
Russia,RUS,1997,16.664541
Russia,RUS,1998,15.373856
Saint Lucia,LCA,1968,85.06537
Saint Lucia,LCA,1972,131.05704
Saint Lucia,LCA,1973,65.945816
Saint Lucia,LCA,1975,43.88308
Saint Lucia,LCA,1976,69.44173
Saint Lucia,LCA,1977,45.035107
Saint Lucia,LCA,1979,53.728737
Saint Lucia,LCA,1980,39.195026
Saint Lucia,LCA,1981,58.935818
Saint Lucia,LCA,1983,34.635162
Saint Lucia,LCA,1986,32.569725
Saint Lucia,LCA,1987,38.369385
Saint Lucia,LCA,1988,39.60566
Saint Lucia,LCA,1989,36.641697
Saint Lucia,LCA,1990,22.142218
Saint Lucia,LCA,1991,23.919611
Saint Lucia,LCA,1992,25.151594
Saint Lucia,LCA,1993,21.542892
Saint Lucia,LCA,1994,24.411995
Saint Lucia,LCA,1995,12.677424
Saint Lucia,LCA,1996,10.505857
Saint Lucia,LCA,1997,18.581034
Saint Lucia,LCA,1998,15.057819
Saint Lucia,LCA,1999,30.955734
Saint Lucia,LCA,2000,11.530012
Saint Lucia,LCA,2001,20.61349
Saint Lucia,LCA,2002,19.287983
Saint Lucia,LCA,2003,14.143861
Saint Lucia,LCA,2004,25.089743
Saint Lucia,LCA,2005,26.203623
Saint Lucia,LCA,2006,14.261247
Saint Lucia,LCA,2008,28.060202
Saint Lucia,LCA,2009,11.259691
Saint Lucia,LCA,2010,10.373324
Saint Lucia,LCA,2011,8.941267
Saint Lucia,LCA,2012,15.531985
Saint Lucia,LCA,2013,10.4836645
Saint Lucia,LCA,2014,19.836735
Saint Lucia,LCA,2020,18.687042
Saint Lucia,LCA,2019,25.819431
Saint Lucia,LCA,2018,20.066246
Saint Lucia,LCA,2017,12.301814
Saint Lucia,LCA,2016,21.801168
Saint Lucia,LCA,2015,11.6355095
Saint Vincent and the Grenadines,VCT,1970,50.297794
Saint Vincent and the Grenadines,VCT,1971,37.763382
Saint Vincent and the Grenadines,VCT,1972,28.474998
Saint Vincent and the Grenadines,VCT,1974,38.435116
Saint Vincent and the Grenadines,VCT,1977,39.0791
Saint Vincent and the Grenadines,VCT,1978,28.72186
Saint Vincent and the Grenadines,VCT,1979,36.246338
Saint Vincent and the Grenadines,VCT,1982,34.38212
Saint Vincent and the Grenadines,VCT,1983,37.248783
Saint Vincent and the Grenadines,VCT,1984,20.934984
Saint Vincent and the Grenadines,VCT,1985,30.684114
Saint Vincent and the Grenadines,VCT,1986,15.221468
Saint Vincent and the Grenadines,VCT,1987,8.824655
Saint Vincent and the Grenadines,VCT,1990,29.361008
Saint Vincent and the Grenadines,VCT,1995,27.186695
Saint Vincent and the Grenadines,VCT,1996,32.31405
Saint Vincent and the Grenadines,VCT,1997,29.137142
Saint Vincent and the Grenadines,VCT,1998,48.041027
Saint Vincent and the Grenadines,VCT,1999,57.425022
Saint Vincent and the Grenadines,VCT,2000,27.799753
Saint Vincent and the Grenadines,VCT,2001,16.385963
Saint Vincent and the Grenadines,VCT,2002,47.425457
Saint Vincent and the Grenadines,VCT,2003,26.067636
Saint Vincent and the Grenadines,VCT,2004,28.212078
Saint Vincent and the Grenadines,VCT,2005,31.986578
Saint Vincent and the Grenadines,VCT,2006,24.135937
Saint Vincent and the Grenadines,VCT,2007,25.548897
Saint Vincent and the Grenadines,VCT,2008,29.784365
Saint Vincent and the Grenadines,VCT,2009,44.939865
Saint Vincent and the Grenadines,VCT,2010,42.785915
Saint Vincent and the Grenadines,VCT,2011,27.501902
Saint Vincent and the Grenadines,VCT,2012,16.645859
Saint Vincent and the Grenadines,VCT,2013,14.565463
Saint Vincent and the Grenadines,VCT,2014,24.79445
Saint Vincent and the Grenadines,VCT,2021,27.003698
Saint Vincent and the Grenadines,VCT,2020,23.271297
Saint Vincent and the Grenadines,VCT,2019,24.910435
Saint Vincent and the Grenadines,VCT,2018,21.680044
Saint Vincent and the Grenadines,VCT,2017,26.294994
Saint Vincent and the Grenadines,VCT,2016,24.71286
Saint Vincent and the Grenadines,VCT,2015,31.05777
Sao Tome and Principe,STP,1984,70.243996
Sao Tome and Principe,STP,1985,48.667076
Sao Tome and Principe,STP,1987,33.446793
Serbia,SRB,1998,8.961856
Serbia,SRB,1999,6.8038874
Serbia,SRB,2000,9.900649
Serbia,SRB,2001,5.0352025
Serbia,SRB,2002,4.6299176
Serbia,SRB,2003,5.3905873
Serbia,SRB,2004,4.906099
Serbia,SRB,2005,5.691999
Serbia,SRB,2006,4.9067698
Serbia,SRB,2007,5.3110847
Serbia,SRB,2008,3.895953
Serbia,SRB,2009,6.344564
Serbia,SRB,2010,5.2045155
Serbia,SRB,2011,7.226002
Serbia,SRB,2012,7.4444075
Serbia,SRB,2013,7.7988677
Serbia,SRB,2014,7.214498
Serbia,SRB,2021,199.83362
Serbia,SRB,2020,87.52366
Serbia,SRB,2019,13.072827
Serbia,SRB,2018,11.093238
Serbia,SRB,2017,10.243191
Serbia,SRB,2016,8.460805
Serbia,SRB,2015,9.877322
Seychelles,SYC,1985,55.40375
Seychelles,SYC,1986,71.21189
Seychelles,SYC,1987,82.71867
Singapore,SGP,1963,82.82604
Singapore,SGP,1964,77.08667
Singapore,SGP,1965,82.214325
Singapore,SGP,1966,88.54502
Singapore,SGP,1967,89.95614
Singapore,SGP,1968,94.60677
Singapore,SGP,1969,80.43748
Singapore,SGP,1970,88.17246
Singapore,SGP,1971,87.548645
Singapore,SGP,1972,99.585304
Singapore,SGP,1973,94.76247
Singapore,SGP,1974,100.568756
Singapore,SGP,1975,98.09087
Singapore,SGP,1976,111.24974
Singapore,SGP,1977,123.33838
Singapore,SGP,1978,97.205696
Singapore,SGP,1979,115.29741
Singapore,SGP,1980,98.93683
Singapore,SGP,1981,106.58213
Singapore,SGP,1982,108.05168
Singapore,SGP,1983,117.06845
Singapore,SGP,1984,91.33971
Singapore,SGP,1985,94.999535
Singapore,SGP,1986,78.31759
Singapore,SGP,1987,70.09223
Singapore,SGP,1988,94.33783
Singapore,SGP,1989,68.39611
Singapore,SGP,1990,60.93245
Singapore,SGP,1991,60.35024
Singapore,SGP,1992,61.58271
Singapore,SGP,1993,68.44226
Singapore,SGP,1994,69.5287
Singapore,SGP,1995,81.2705
Singapore,SGP,1996,65.69629
Singapore,SGP,1997,57.719727
Singapore,SGP,1998,64.528984
Singapore,SGP,1999,57.40097
Singapore,SGP,2000,61.44166
Singapore,SGP,2001,50.546253
Singapore,SGP,2002,65.25466
Singapore,SGP,2003,69.33419
Singapore,SGP,2004,62.70184
Singapore,SGP,2005,64.923386
Singapore,SGP,2006,57.24345
Singapore,SGP,2007,60.217243
Singapore,SGP,2008,57.128986
Singapore,SGP,2009,60.398052
Singapore,SGP,2010,60.451878
Singapore,SGP,2011,59.627552
Singapore,SGP,2012,60.383286
Singapore,SGP,2013,64.54599
Singapore,SGP,2014,63.34421
Singapore,SGP,2020,51.357407
Singapore,SGP,2019,58.308315
Singapore,SGP,2018,61.21061
Singapore,SGP,2017,62.205505
Singapore,SGP,2016,59.698505
Singapore,SGP,2015,63.202446
Slovakia,SVK,1992,44.639805
Slovakia,SVK,1993,44.4797
Slovakia,SVK,1994,40.629436
Slovakia,SVK,1995,44.351902
Slovakia,SVK,1996,46.75836
Slovakia,SVK,1997,48.889698
Slovakia,SVK,1998,19.99153
Slovakia,SVK,1999,21.275398
Slovakia,SVK,2000,25.868248
Slovakia,SVK,2001,24.184284
Slovakia,SVK,2002,26.36965
Slovakia,SVK,2003,28.130056
Slovakia,SVK,2004,25.208435
Slovakia,SVK,2005,26.757317
Slovakia,SVK,2006,25.07621
Slovakia,SVK,2007,25.657175
Slovakia,SVK,2008,24.452702
Slovakia,SVK,2009,25.278854
Slovakia,SVK,2010,25.19088
Slovakia,SVK,2012,20.277746
Slovakia,SVK,2013,22.433592
Slovakia,SVK,2014,18.325039
Slovakia,SVK,2019,22.015028
Slovakia,SVK,2018,22.84794
Slovakia,SVK,2017,24.354973
Slovakia,SVK,2016,19.629461
Slovenia,SVN,1985,23.756552
Slovenia,SVN,1986,21.017012
Slovenia,SVN,1987,20.840782
Slovenia,SVN,1988,23.452993
Slovenia,SVN,1989,31.727081
Slovenia,SVN,1990,15.782426
Slovenia,SVN,1991,14.742508
Slovenia,SVN,1992,15.337275
Slovenia,SVN,1993,18.16569
Slovenia,SVN,1994,20.326534
Slovenia,SVN,1995,24.629778
Slovenia,SVN,1996,20.913225
Slovenia,SVN,1997,29.055704
Slovenia,SVN,1998,26.27768
Slovenia,SVN,1999,25.54635
Slovenia,SVN,2000,23.473598
Slovenia,SVN,2001,18.225428
Slovenia,SVN,2002,20.903322
Slovenia,SVN,2003,23.126919
Slovenia,SVN,2004,24.141685
Slovenia,SVN,2005,20.97408
Slovenia,SVN,2006,17.75852
Slovenia,SVN,2007,13.423263
Slovenia,SVN,2008,13.591409
Slovenia,SVN,2009,14.734657
Slovenia,SVN,2010,11.508497
Slovenia,SVN,2011,11.984694
Slovenia,SVN,2012,14.739685
Slovenia,SVN,2013,14.433247
Slovenia,SVN,2014,10.548791
Slovenia,SVN,2020,56.95351
Slovenia,SVN,2019,5.5797844
Slovenia,SVN,2018,7.8440914
Slovenia,SVN,2017,9.779991
Slovenia,SVN,2016,11.101178
Slovenia,SVN,2015,12.019654
South Africa,ZAF,1996,54.019524
South Africa,ZAF,1997,54.247738
South Africa,ZAF,1998,75.81757
South Africa,ZAF,1999,79.47611
South Africa,ZAF,2000,96.53967
South Africa,ZAF,2001,116.492516
South Africa,ZAF,2002,131.17984
South Africa,ZAF,2003,153.78062
South Africa,ZAF,2004,150.5763
South Africa,ZAF,2005,155.32233
South Africa,ZAF,2006,155.09149
South Africa,ZAF,2007,147.2325
South Africa,ZAF,2008,136.60057
South Africa,ZAF,2009,132.00362
South Africa,ZAF,2010,119.664085
South Africa,ZAF,2011,105.7404
South Africa,ZAF,2012,85.94149
South Africa,ZAF,2013,74.435745
South Africa,ZAF,2014,68.49779
South Africa,ZAF,2018,51.836914
South Africa,ZAF,2017,58.057285
South Africa,ZAF,2016,62.095074
South Africa,ZAF,2015,65.27416
South Korea,KOR,1985,12.515241
South Korea,KOR,1986,10.3349085
South Korea,KOR,1987,10.773028
South Korea,KOR,1988,11.507264
South Korea,KOR,1989,10.348314
South Korea,KOR,1990,8.32882
South Korea,KOR,1991,7.2335043
South Korea,KOR,1992,6.883982
South Korea,KOR,1993,7.647955
South Korea,KOR,1994,8.053191
South Korea,KOR,1995,6.615217
South Korea,KOR,1996,6.1749387
South Korea,KOR,1997,7.4640894
South Korea,KOR,1998,9.348826
South Korea,KOR,1999,9.822385
South Korea,KOR,2000,13.1101465
South Korea,KOR,2001,9.606329
South Korea,KOR,2002,8.44409
South Korea,KOR,2003,7.861657
South Korea,KOR,2004,8.483001
South Korea,KOR,2005,9.432812
South Korea,KOR,2006,9.825854
South Korea,KOR,2007,9.395135
South Korea,KOR,2008,10.321467
South Korea,KOR,2009,11.533493
South Korea,KOR,2010,12.615427
South Korea,KOR,2011,13.710853
South Korea,KOR,2012,15.42674
South Korea,KOR,2013,15.046776
South Korea,KOR,2014,15.736093
South Korea,KOR,2020,20.807873
South Korea,KOR,2019,22.016336
South Korea,KOR,2018,24.04905
South Korea,KOR,2017,21.013748
South Korea,KOR,2016,19.14916
South Korea,KOR,2015,18.267324
Spain,ESP,1951,152.82417
Spain,ESP,1952,87.395256
Spain,ESP,1953,86.79153
Spain,ESP,1954,66.540306
Spain,ESP,1955,78.57385
Spain,ESP,1956,85.40864
Spain,ESP,1957,98.55581
Spain,ESP,1958,60.823914
Spain,ESP,1959,69.32384
Spain,ESP,1960,63.96815
Spain,ESP,1961,59.112568
Spain,ESP,1962,68.391174
Spain,ESP,1963,62.816193
Spain,ESP,1964,51.664616
Spain,ESP,1965,48.608093
Spain,ESP,1966,46.854103
Spain,ESP,1967,42.641838
Spain,ESP,1968,50.414024
Spain,ESP,1969,51.268837
Spain,ESP,1970,40.38108
Spain,ESP,1971,53.99728
Spain,ESP,1972,42.02867
Spain,ESP,1973,54.057926
Spain,ESP,1974,47.393383
Spain,ESP,1975,45.309444
Spain,ESP,1976,39.032627
Spain,ESP,1977,35.98334
Spain,ESP,1978,31.623629
Spain,ESP,1979,25.607876
Spain,ESP,1980,24.236776
Spain,ESP,1981,25.80128
Spain,ESP,1982,18.395119
Spain,ESP,1983,21.027756
Spain,ESP,1984,16.381964
Spain,ESP,1985,17.315943
Spain,ESP,1986,16.592907
Spain,ESP,1987,13.869384
Spain,ESP,1988,13.109832
Spain,ESP,1989,12.764911
Spain,ESP,1990,13.77503
Spain,ESP,1991,11.445688
Spain,ESP,1992,10.702458
Spain,ESP,1993,11.154032
Spain,ESP,1994,10.086713
Spain,ESP,1995,10.547034
Spain,ESP,1996,10.282954
Spain,ESP,1997,10.284747
Spain,ESP,1998,10.815315
Spain,ESP,1999,12.039893
Spain,ESP,2000,10.127983
Spain,ESP,2001,8.636001
Spain,ESP,2002,9.728675
Spain,ESP,2003,9.763178
Spain,ESP,2004,8.246209
Spain,ESP,2005,10.550727
Spain,ESP,2006,8.133982
Spain,ESP,2007,8.6639185
Spain,ESP,2008,8.936016
Spain,ESP,2009,8.47002
Spain,ESP,2010,6.796673
Spain,ESP,2011,7.3599925
Spain,ESP,2012,7.777891
Spain,ESP,2013,6.7021165
Spain,ESP,2014,7.1355867
Spain,ESP,2021,33.43803
Spain,ESP,2020,56.222687
Spain,ESP,2019,7.637719
Spain,ESP,2018,8.602348
Spain,ESP,2017,8.018686
Spain,ESP,2016,7.3797426
Spain,ESP,2015,8.05364
Sri Lanka,LKA,1955,90.08185
Sri Lanka,LKA,1956,73.08137
Sri Lanka,LKA,1957,84.96996
Sri Lanka,LKA,1958,68.55599
Sri Lanka,LKA,1959,76.46576
Sri Lanka,LKA,1960,61.745926
Sri Lanka,LKA,1961,52.65413
Sri Lanka,LKA,1962,46.362183
Sri Lanka,LKA,1963,52.01649
Sri Lanka,LKA,1964,57.489674
Sri Lanka,LKA,1965,48.240566
Sri Lanka,LKA,1966,52.969532
Sri Lanka,LKA,1967,44.966785
Sri Lanka,LKA,1968,44.637783
Sri Lanka,LKA,1977,41.936207
Sri Lanka,LKA,1980,30.880062
Sri Lanka,LKA,1981,25.938467
Sri Lanka,LKA,1983,23.524288
Sri Lanka,LKA,1984,24.775003
Sri Lanka,LKA,1985,23.466646
Sri Lanka,LKA,1986,19.173832
Sri Lanka,LKA,1996,13.961952
Sri Lanka,LKA,2004,13.749036
Sri Lanka,LKA,2005,13.582419
Sri Lanka,LKA,2006,13.507742
Sri Lanka,LKA,2007,14.40412
Sri Lanka,LKA,2009,16.434238
Sri Lanka,LKA,2010,15.874272
Sri Lanka,LKA,2011,14.582099
Sri Lanka,LKA,2012,14.422384
Sri Lanka,LKA,2013,15.85425
Sri Lanka,LKA,2014,15.528776
Suriname,SUR,1963,44.98666
Suriname,SUR,1964,34.703297
Suriname,SUR,1965,34.306484
Suriname,SUR,1966,40.969315
Suriname,SUR,1971,42.57161
Suriname,SUR,1975,36.76902
Suriname,SUR,1976,45.53151
Suriname,SUR,1977,31.023588
Suriname,SUR,1978,45.06316
Suriname,SUR,1979,30.67092
Suriname,SUR,1980,28.783678
Suriname,SUR,1981,33.96749
Suriname,SUR,1982,25.799448
Suriname,SUR,1984,36.10537
Suriname,SUR,1985,37.079758
Suriname,SUR,1986,23.268444
Suriname,SUR,1987,20.744581
Suriname,SUR,1988,25.187397
Suriname,SUR,1989,19.35159
Suriname,SUR,1990,22.053944
Suriname,SUR,1991,15.3290205
Suriname,SUR,1992,14.386712
Suriname,SUR,1995,11.48069
Suriname,SUR,1996,16.767336
Suriname,SUR,1997,18.88408
Suriname,SUR,1998,22.191145
Suriname,SUR,1999,27.097763
Suriname,SUR,2000,25.155207
Suriname,SUR,2001,15.73158
Suriname,SUR,2002,21.135828
Suriname,SUR,2003,21.535667
Suriname,SUR,2004,19.433554
Suriname,SUR,2005,20.019287
Suriname,SUR,2006,16.946617
Suriname,SUR,2007,25.785666
Suriname,SUR,2008,18.165136
Suriname,SUR,2009,20.096622
Suriname,SUR,2010,26.270761
Suriname,SUR,2011,27.958603
Suriname,SUR,2012,22.708973
Suriname,SUR,2013,28.695509
Suriname,SUR,2014,28.13544
Sweden,SWE,1951,44.993534
Sweden,SWE,1952,36.503567
Sweden,SWE,1953,42.69745
Sweden,SWE,1954,48.188946
Sweden,SWE,1955,40.125145
Sweden,SWE,1956,37.238396
Sweden,SWE,1957,50.369175
Sweden,SWE,1958,46.068542
Sweden,SWE,1959,41.87593
Sweden,SWE,1960,44.498394
Sweden,SWE,1961,32.74733
Sweden,SWE,1962,38.592373
Sweden,SWE,1963,41.78192
Sweden,SWE,1964,35.664074
Sweden,SWE,1965,41.90977
Sweden,SWE,1966,39.298096
